year;Permanent_Tournament_Number;Round_Number;fullart_bing_positive;fullart_bing_negative;fullart_bing_sentiment;fullart_afinn_positive;fullart_afinn_negative;fullart_afinn_sentiment;fullart_nrc_positive;fullart_nrc_negative;fullart_nrc_sentiment;resp_bing_positive;resp_bing_negative;resp_bing_sentiment;resp_afinn_positive;resp_afinn_negative;resp_afinn_sentiment;resp_nrc_positive;resp_nrc_negative;resp_nrc_sentiment;quest_bing_positive;quest_bing_negative;quest_bing_sentiment;quest_afinn_positive;quest_afinn_negative;quest_afinn_sentiment;quest_nrc_positive;quest_nrc_negative;quest_nrc_sentiment;sentimentr_fullart;sentimentr_resp;sentimentr_quest;Link;Tour;Tournament_Order;Course_Number;Player_Number;Player_Name;Event_Name;Course_Name;Interview_Text;Response_Negative;Response_Positive;Response_Sentiment;Round_Score;End_of_Round_Pos_numeric_;Total_Holes_Over_Par;Birdies;Birdies_Rank;Bogey_Avoidance_Rank;Driving_Distance_Rank;Driving_Accuracy_Rank;GIR_Rank;Scrambling_Rank;Distance_to_leader_strokes;Distance_to_leader_ranks;Ranks_gained;Strokes_gained_v_a_v_Leader;Distance_to_runner_up_strokes_;Strokes_gained_v_a_v_Runner_up;Minor_Injury;Major_injury_surgery;Personal_issues;Major;Prize_Money;SoF;OWGR;Number_Of_Answers
2018;33;1;35;22;13;65;14;51;44;31;13;5;3;2;11;2;9;6;2;4;30;19;11;54;12;42;38;29;9;0.029899327;0.04765303;-0.017753703;http://www.asapsports.com/show_interview.php?id=142758;R;460;534;8793;Woods, Tiger;PGA Championship;Bellerive CC;NA;3;5;2;70;48;3;4;18;45;77;61;86;54;6;47;NA;NA;NA;NA;0;0;0;1;10795499.89;824;51;17
2018;33;2;6;0;6;8;1;7;3;0;3;3;0;3;6;0;6;2;0;2;3;0;3;2;1;1;1;0;1;0.078462264;0.3875;-0.309037736;http://www.asapsports.com/show_interview.php?id=142821;R;460;534;8793;Woods, Tiger;PGA Championship;Bellerive CC;NA;0;3;3;66;19;2;6;10;28;38;103;23;25;6;18;-29;0;NA;NA;0;0;0;1;10795499.89;824;51;2
2018;33;3;58;24;34;77;29;48;29;25;4;13;3;10;NA;NA;NA;5;4;1;45;21;24;NA;NA;NA;24;21;3;0.152114501;0.412710586;-0.260596084;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;33;4;53;16;37;116;29;87;50;28;22;3;3;0;8;8;0;2;3;-1;50;13;37;108;21;87;48;25;23;0.088194632;-0.091612628;0.17980726;http://www.asapsports.com/show_interview.php?id=142880;R;460;534;8793;Woods, Tiger;PGA Championship;Bellerive CC;NA;3;3;0;64;2;2;8;1;12;18;77;40;24;2;1;-4;-2;NA;NA;0;0;0;1;10795499.89;824;51;14
2018;60;0;153;37;116;240;50;190;95;41;54;27;6;21;33;7;26;9;4;5;126;31;95;207;43;164;86;37;49;0.138045553;0.135120175;0.002925378;http://www.asapsports.com/show_interview.php?id=143822;R;460;688;8793;Woods, Tiger;THE TOUR Championship;East Lake GC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20
2018;60;1;81;29;52;161;32;129;54;33;21;16;1;15;34;4;30;6;3;3;65;28;37;127;28;99;48;30;18;0.142358721;0.280845257;-0.138486536;http://www.asapsports.com/show_interview.php?id=143831;R;510;688;8793;Woods, Tiger;TOUR Championship;East Lake GC;NA;1;16;15;65;1;1;4;12;1;8;3;5;1;0;0;NA;NA;0;NA;0;0;0;0;9000000;462;21;17
2018;60;2;96;42;54;152;48;104;66;44;22;17;11;6;33;10;23;12;9;3;79;31;48;119;38;81;54;35;19;0.108531998;0.087746041;0.020785957;http://www.asapsports.com/show_interview.php?id=143838;R;510;688;8793;Woods, Tiger;TOUR Championship;East Lake GC;NA;11;17;6;68;1;2;5;4;3;6;10;14;5;0;0;0;0;0;0;0;0;0;0;9000000;462;21;21
2018;60;3;108;35;73;169;42;127;72;41;31;17;4;13;34;5;29;9;4;5;91;31;60;135;37;98;63;37;26;0.10245924;0.127261723;-0.024802483;http://www.asapsports.com/show_interview.php?id=143851;R;510;688;8793;Woods, Tiger;TOUR Championship;East Lake GC;NA;4;17;13;65;1;2;7;1;5;11;4;16;7;0;0;0;0;3;3;0;0;0;0;9000000;462;21;15
2018;60;4;125;46;79;246;80;166;99;65;34;15;7;8;30;18;12;14;9;5;110;39;71;216;62;154;85;56;29;0.123335651;0.2592194;-0.135883749;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2018;100;0;135;46;89;288;42;246;106;65;41;13;0;13;26;0;26;10;2;8;122;46;76;262;42;220;96;63;33;0.126495638;0.227144585;-0.100648947;http://www.asapsports.com/show_interview.php?id=142058;R;310;658;8793;Woods, Tiger;British Open Championship;Carnoustie GC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19
2018;100;1;53;27;26;123;36;87;42;33;9;7;5;2;17;4;13;3;3;0;46;22;24;106;32;74;39;30;9;0.060737301;-0.013515674;0.074252976;http://www.asapsports.com/show_interview.php?id=142187;R;420;658;8793;Woods, Tiger;The Open Championship;Carnoustie GC;NA;5;7;2;71;32;3;3;48;28;82;5;67;21;5;31;NA;NA;NA;NA;0;0;0;1;10030526;811;71;16
2018;100;2;41;13;28;67;11;56;21;16;5;4;2;2;5;2;3;4;2;2;37;11;26;62;9;53;17;14;3;0.118671869;-0.011059221;0.129731091;http://www.asapsports.com/show_interview.php?id=142212;R;420;658;8793;Woods, Tiger;The Open Championship;Carnoustie GC;NA;2;4;2;71;29;4;4;16;71;113;4;17;108;6;28;-3;1;NA;NA;0;0;0;1;10030526;811;71;9
2018;100;3;60;11;49;148;20;128;40;23;17;12;0;12;19;0;19;8;1;7;48;11;37;129;20;109;32;22;10;0.154211287;0.184263867;-0.03005258;http://www.asapsports.com/show_interview.php?id=142269;R;420;658;8793;Woods, Tiger;The Open Championship;Carnoustie GC;NA;0;12;12;66;6;1;6;5;11;12;2;7;17;4;5;-23;-2;NA;NA;0;0;0;1;10030526;811;71;15
2018;100;4;41;14;27;108;22;86;40;28;12;4;1;3;11;1;10;3;1;2;37;13;24;97;21;76;37;27;10;0.093217831;0.041973502;0.051244329;http://www.asapsports.com/show_interview.php?id=142305;R;420;658;8793;Woods, Tiger;The Open Championship;Carnoustie GC;NA;1;4;3;71;6;2;3;15;11;57;53;36;13;3;5;0;-1;NA;NA;0;0;0;1;10030526;811;71;10
2018;475;0;70;24;46;155;26;129;47;34;13;11;1;10;23;1;22;4;0;4;59;23;36;132;25;107;43;34;9;0.132406408;0.252769161;-0.120362753;http://www.asapsports.com/show_interview.php?id=137849;R;210;665;8793;Woods, Tiger;Valspar Championship;Innisbrook Resort (Copperhead);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18
2018;475;1;89;34;55;149;31;118;49;55;-6;14;4;10;26;3;23;9;4;5;75;30;45;123;28;95;40;51;-11;0.114081376;0.114893111;-8.12E-04;http://www.asapsports.com/show_interview.php?id=137913;R;210;665;8793;Woods, Tiger;Valspar Championship;Innisbrook Resort (Copperhead);NA;4;14;10;70;8;4;5;2;62;118;69;63;96;3;7;NA;NA;NA;NA;0;0;0;0;6587360;346;388;23
2018;475;2;87;38;49;136;42;94;67;50;17;6;2;4;10;4;6;6;5;1;81;36;45;126;38;88;61;45;16;0.065235574;0.239417291;-0.174181717;http://www.asapsports.com/show_interview.php?id=137981;R;210;665;8793;Woods, Tiger;Valspar Championship;Innisbrook Resort (Copperhead);NA;2;6;4;68;2;1;4;12;4;36;26;29;13;2;1;-6;-1;NA;NA;0;0;0;0;6587360;346;388;24
2018;475;3;115;27;88;249;46;203;93;35;58;15;7;8;37;12;25;14;12;2;100;20;80;212;34;178;79;23;56;0.186504604;0.17928537;0.007219234;http://www.asapsports.com/show_interview.php?id=138036;R;210;665;8793;Woods, Tiger;Valspar Championship;Innisbrook Resort (Copperhead);NA;7;15;8;67;2;1;5;10;4;45;15;5;21;1;1;0;-1;NA;NA;0;0;0;0;6587360;346;388;33
2018;475;4;74;19;55;141;32;109;43;23;20;8;0;8;12;0;12;6;2;4;66;19;47;129;32;97;37;21;16;0.072331551;0.285928703;-0.213597152;http://www.asapsports.com/show_interview.php?id=138075;R;210;665;8793;Woods, Tiger;Valspar Championship;Innisbrook Resort (Copperhead);NA;0;8;8;70;2;1;2;54;2;27;15;4;22;1;1;0;0;NA;NA;0;0;0;0;6587360;346;388;17
2018;505;0;82;27;55;167;37;130;58;22;36;12;3;9;21;3;18;5;3;2;70;24;46;146;34;112;53;19;34;0.155538036;0.133984064;0.021553972;http://www.asapsports.com/show_interview.php?id=143230;R;380;700;8793;Woods, Tiger;Deutsche Bank Championship;TPC Boston;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18
2018;505;1;60;14;46;116;23;93;36;19;17;6;2;4;18;3;15;3;2;1;54;12;42;98;20;78;33;17;16;0.127011996;0.172375255;-0.045363259;http://www.asapsports.com/show_interview.php?id=143247;R;490;700;8793;Woods, Tiger;Dell Technologies Championship;TPC Boston;NA;2;6;4;72;57;4;3;37;63;62;16;72;63;7;56;NA;NA;NA;NA;0;0;0;0;9104220;703;26;13
2018;505;2;54;19;35;113;26;87;37;23;14;8;1;7;18;2;16;2;2;0;46;18;28;95;24;71;35;21;14;0.171580809;0.25072156;-0.07914075;http://www.asapsports.com/show_interview.php?id=143274;R;490;700;8793;Woods, Tiger;Dell Technologies Championship;TPC Boston;NA;1;8;7;66;21;0;5;21;1;31;3;11;1;7;20;-36;0;NA;NA;0;0;0;0;9104220;703;26;13
2018;505;3;46;13;33;91;23;68;25;19;6;9;0;9;21;0;21;5;2;3;37;13;24;70;23;47;20;17;3;0.083795981;0.064183143;0.019612838;http://www.asapsports.com/show_interview.php?id=143317;R;490;700;8793;Woods, Tiger;Dell Technologies Championship;TPC Boston;NA;0;9;9;68;16;1;4;30;3;32;51;36;1;6;15;-5;-1;NA;NA;0;0;0;0;9104220;703;26;17
2019;11;0;175;67;108;352;72;280;173;91;82;21;8;13;44;10;34;20;13;7;154;59;95;308;62;246;153;78;75;0.103785406;0.14663137;-0.042845965;http://www.asapsports.com/show_interview.php?id=147646;R;130;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34
2019;11;1;37;6;31;71;15;56;23;18;5;9;0;9;18;0;18;3;4;-1;28;6;22;53;15;38;20;14;6;0.193780626;-0.039133894;0.23291452;http://www.asapsports.com/show_interview.php?id=147770;R;220;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;0;9;9;70;35;4;6;6;81;55;47;65;109;5;34;NA;NA;NA;NA;0;0;0;0;12736250;798;11;10
2019;11;2;34;15;19;59;24;35;23;20;3;7;5;2;8;8;0;7;9;-2;27;10;17;51;16;35;16;11;5;0.044303302;-0.001270849;0.045574151;http://www.asapsports.com/show_interview.php?id=147858;R;220;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;5;7;2;71;39;1;5;20;5;32;47;2;75;9;38;4;4;NA;NA;0;0;0;0;12736250;798;11;13
2019;11;3;31;18;13;64;25;39;32;23;9;3;3;0;10;3;7;7;3;4;28;15;13;54;22;32;25;20;5;-0.008024573;-0.019662122;0.011637549;http://www.asapsports.com/show_interview.php?id=147933;R;220;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;3;3;0;72;43;3;3;42;24;27;49;28;45;12;42;4;3;NA;NA;0;0;0;0;12736250;798;11;15
2019;11;4;38;14;24;66;15;51;30;13;17;8;1;7;7;0;7;1;0;1;30;13;17;59;15;44;29;13;16;0.094992364;0.229342297;-0.134349934;http://www.asapsports.com/show_interview.php?id=147975;R;220;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;1;8;7;69;30;1;4;32;3;45;1;18;7;10;29;-13;-2;NA;NA;0;0;0;0;12736250;798;11;10
2019;14;0;224;34;190;396;64;332;169;54;115;28;4;24;52;8;44;17;2;15;196;30;166;344;56;288;152;52;100;0.217612279;0.253948847;-0.036336568;http://www.asapsports.com/show_interview.php?id=148971;R;150;14;8793;Woods, Tiger;Masters Tournament;Augusta National GC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27
2019;14;1;41;15;26;81;22;59;28;27;1;8;3;5;18;3;15;8;6;2;33;12;21;63;19;44;20;21;-1;0.109405631;0.144919933;-0.035514302;http://www.asapsports.com/show_interview.php?id=149001;R;270;14;8793;Woods, Tiger;Masters Tournament;Augusta National GC;NA;3;8;5;70;11;2;4;20;9;57;46;37;15;4;10;NA;NA;NA;NA;0;0;0;1;11284727;712;12;9
2019;14;2;37;15;22;79;27;52;22;30;-8;7;2;5;16;2;14;3;3;0;30;13;17;63;25;38;19;27;-8;0.066930632;0.042815355;0.024115277;http://www.asapsports.com/show_interview.php?id=149049;R;270;14;8793;Woods, Tiger;Masters Tournament;Augusta National GC;NA;2;7;5;68;6;2;6;4;17;33;75;1;56;1;5;-5;-3;NA;NA;0;0;0;1;11284727;712;12;11
2019;14;3;26;2;24;50;7;43;21;10;11;2;1;1;3;1;2;0;1;-1;24;1;23;47;6;41;21;9;12;0.178252779;0.1397294;0.038523378;http://www.asapsports.com/show_interview.php?id=149097;R;270;14;8793;Woods, Tiger;Masters Tournament;Augusta National GC;NA;1;2;1;67;2;1;6;6;5;23;38;1;30;2;1;-4;1;NA;NA;0;0;0;1;11284727;712;12;8
2019;14;4;246;72;174;525;113;412;228;119;109;28;8;20;47;15;32;28;11;17;218;64;154;478;98;380;200;108;92;0.148765821;0.224487706;-0.075721885;http://www.asapsports.com/show_interview.php?id=149121;R;270;14;8793;Woods, Tiger;Masters Tournament;Augusta National GC;NA;8;28;20;70;1;4;6;4;42;58;21;1;64;0;0;-1;-2;1;NA;0;0;0;1;11284727;712;12;40
2019;23;1;40;33;7;77;46;31;27;30;-3;6;5;1;18;5;13;4;6;-2;34;28;6;59;41;18;23;24;-1;-0.019731486;-0.143224335;0.123492849;http://www.asapsports.com/show_interview.php?id=150258;R;340;23;8793;Woods, Tiger;the Memorial Tournament presented by Nationwide;Muirfield Village GC;NA;5;6;1;70;23;2;4;30;14;24;22;76;15;5;22;NA;NA;NA;NA;0;0;0;0;9153508;541;5;14
2019;23;2;20;12;8;33;20;13;13;14;-1;2;1;1;4;4;0;4;5;-1;18;11;7;29;16;13;9;9;0;-0.062295095;0.042191529;-0.104486624;http://www.asapsports.com/show_interview.php?id=150311;R;340;23;8793;Woods, Tiger;the Memorial Tournament presented by Nationwide;Muirfield Village GC;NA;1;2;1;72;33;2;3;63;21;17;73;58;29;7;32;10;2;NA;NA;0;0;0;0;9153508;541;5;11
2019;23;3;34;20;14;65;10;55;20;21;-1;4;5;-1;10;2;8;6;5;1;30;15;15;55;8;47;14;16;-2;0.010007064;-0.038972797;0.048979862;http://www.asapsports.com/show_interview.php?id=150391;R;340;23;8793;Woods, Tiger;the Memorial Tournament presented by Nationwide;Muirfield Village GC;NA;5;4;-1;70;25;3;6;6;22;39;29;9;54;11;24;-8;4;NA;NA;0;0;0;0;9153508;541;5;13
2019;23;4;62;23;39;121;41;80;33;25;8;12;0;12;17;0;17;4;1;3;50;23;27;104;41;63;29;24;5;0.097074658;0.165514726;-0.068440068;http://www.asapsports.com/show_interview.php?id=150448;R;340;23;8793;Woods, Tiger;the Memorial Tournament presented by Nationwide;Muirfield Village GC;NA;0;12;12;67;9;2;7;3;11;11;8;5;36;10;8;-16;-1;NA;NA;0;0;0;0;9153508;541;5;12
2019;26;0;122;64;58;249;62;187;103;56;47;16;6;10;33;11;22;13;5;8;106;58;48;216;51;165;90;51;39;0.09724411;0.101943505;-0.004699395;http://www.asapsports.com/show_interview.php?id=150949;R;240;666;8793;Woods, Tiger;U.S. Open Championship;Pebble Beach Golf Links;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27
2019;26;1;29;26;3;64;38;26;36;46;-10;5;6;-1;9;9;0;3;12;-9;24;20;4;55;29;26;33;34;-1;0.070497052;-0.185314017;0.255811069;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;26;2;25;13;12;31;19;12;6;10;-4;5;0;5;8;0;8;NA;NA;NA;20;13;7;23;19;4;NA;NA;NA;0.012334268;0.096687655;-0.084353387;http://www.asapsports.com/show_interview.php?id=151044;R;360;666;8793;Woods, Tiger;U.S. Open;Pebble Beach Golf Links;NA;0;5;5;72;32;2;1;136;5;108;23;12;50;9;31;4;4;NA;NA;0;0;0;1;11840000;747;5;9
2019;26;3;25;14;11;46;24;22;18;19;-1;5;4;1;14;6;8;2;5;-3;20;10;10;32;18;14;16;14;2;0.023489052;-0.07586828;0.099357332;http://www.asapsports.com/show_interview.php?id=151076;R;360;666;8793;Woods, Tiger;U.S. Open;Pebble Beach Golf Links;NA;4;5;1;71;27;5;5;4;57;46;24;13;63;11;26;-5;2;NA;NA;0;0;0;1;11840000;747;5;12
2019;26;4;40;13;27;80;12;68;30;15;15;4;0;4;10;0;10;4;1;3;36;13;23;70;12;58;26;14;12;0.089377345;-0.024181191;0.113558536;http://www.asapsports.com/show_interview.php?id=151115;R;360;666;8793;Woods, Tiger;U.S. Open;Pebble Beach Golf Links;NA;0;4;4;69;21;4;6;4;40;48;26;20;38;11;20;-6;0;NA;NA;0;0;0;1;11840000;747;5;11
2019;28;0;65;13;52;126;9;117;44;13;31;12;1;11;30;0;30;7;1;6;53;12;41;96;9;87;37;12;25;0.191103895;0.264315853;-0.073211957;http://www.asapsports.com/show_interview.php?id=152878;R;280;348;8793;Woods, Tiger;Advil Western Open;Medinah CC (No. 3);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12
2019;28;1;49;17;32;77;32;45;28;21;7;10;3;7;10;6;4;4;3;1;39;14;25;67;26;41;24;18;6;0.113698459;0.068177133;0.045521326;http://www.asapsports.com/show_interview.php?id=152899;R;470;348;8793;Woods, Tiger;BMW Championship;Medinah CC (No. 3);NA;3;10;7;71;50;3;4;32;45;66;60;48;29;6;49;NA;NA;NA;NA;1;0;0;0;9231500;653;6;12
2019;28;2;31;2;29;53;4;49;22;8;14;3;0;3;8;0;8;3;0;3;28;2;26;45;4;41;19;8;11;0.134903305;-0.022767871;0.157671176;http://www.asapsports.com/show_interview.php?id=152939;R;470;348;8793;Woods, Tiger;BMW Championship;Medinah CC (No. 3);NA;0;3;3;71;48;4;5;11;61;48;5;18;69;10;47;-2;4;NA;NA;1;0;0;0;9231500;653;6;9
2019;28;3;61;20;41;118;29;89;40;23;17;3;3;0;9;2;7;2;4;-2;58;17;41;109;27;82;38;19;19;0.077943666;-0.019287293;0.097230958;http://www.asapsports.com/show_interview.php?id=152959;R;470;348;8793;Woods, Tiger;BMW Championship;Medinah CC (No. 3);NA;3;3;0;67;31;0;5;13;1;18;21;43;1;14;30;-17;4;NA;NA;1;0;0;0;9231500;653;6;15
2019;28;4;46;19;27;103;25;78;42;33;9;4;2;2;8;4;4;5;3;2;42;17;25;95;21;74;37;30;7;0.02738734;0.157307384;-0.129920044;http://www.asapsports.com/show_interview.php?id=152989;R;470;348;8793;Woods, Tiger;BMW Championship;Medinah CC (No. 3);NA;2;4;2;72;37;3;3;41;41;15;16;56;38;18;36;6;4;NA;NA;1;0;0;0;9231500;653;6;14
2019;33;0;198;58;140;387;56;331;140;68;72;14;2;12;19;3;16;7;4;3;184;56;128;368;53;315;133;64;69;0.114833308;0.135805792;-0.020972484;http://www.asapsports.com/show_interview.php?id=149610;R;350;880;8793;Woods, Tiger;PGA Championship;Bethpage State Park BK Course;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23
2019;33;1;25;25;0;51;35;16;15;28;-13;9;2;7;16;4;12;5;5;0;16;23;-7;35;31;4;10;23;-13;-0.056342444;0.216035008;-0.272377452;http://www.asapsports.com/show_interview.php?id=149676;R;320;880;8793;Woods, Tiger;PGA Championship;Bethpage State Park BK Course;NA;2;9;7;72;51;5;3;28;78;77;24;28;51;9;50;NA;NA;NA;NA;0;0;0;1;10832399.97;805;6;11
2019;33;2;45;14;31;43;21;22;31;15;16;3;1;2;5;2;3;2;2;0;42;13;29;38;19;19;29;13;16;0.098265696;0.113336326;-0.01507063;http://www.asapsports.com/show_interview.php?id=149771;R;320;880;8793;Woods, Tiger;PGA Championship;Bethpage State Park BK Course;NA;1;3;2;73;83;6;3;39;115;77;152;109;65;17;82;32;8;NA;NA;0;0;0;1;10832399.97;805;6;9
2019;100;0;122;40;82;223;31;192;91;33;58;14;1;13;28;0;28;2;0;2;108;39;69;195;31;164;89;33;56;0.121727467;0.118095127;0.00363234;http://www.asapsports.com/show_interview.php?id=152082;R;310;885;8793;Woods, Tiger;British Open Championship;Royal Portrush Golf Club;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21
2019;100;1;29;17;12;57;25;32;28;14;14;3;2;1;10;2;8;3;1;2;26;15;11;47;23;24;25;13;12;0.015407095;0.13573956;-0.120332465;http://www.asapsports.com/show_interview.php?id=152203;R;420;885;8793;Woods, Tiger;The Open Championship;Royal Portrush Golf Club;NA;2;3;1;78;144;7;1;120;142;153;84;93;134;12;143;NA;NA;NA;NA;0;0;0;1;10153511;787;5;26
2019;100;2;35;13;22;65;11;54;28;7;21;2;0;2;5;0;5;4;0;4;33;13;20;60;11;49;24;7;17;0.106382028;0.074473854;0.031908174;http://www.asapsports.com/show_interview.php?id=152224;R;310;885;8793;Woods, Tiger;British Open Championship;Royal Portrush Golf Club;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26
2019;470;0;102;33;69;188;54;134;75;43;32;13;1;12;8;5;3;6;1;5;89;32;57;180;49;131;69;42;27;0.13160281;0.096165086;0.035437725;http://www.asapsports.com/show_interview.php?id=148477;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18
2019;470;1;63;9;54;150;17;133;48;18;30;10;1;9;22;3;19;6;0;6;53;8;45;128;14;114;42;18;24;0.1956402;0.420479254;-0.224839054;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;470;2;6;3;3;13;5;8;5;0;5;4;1;3;6;1;5;3;0;3;2;2;0;7;4;3;2;0;2;0.071984336;0.120504839;-0.048520504;http://www.asapsports.com/show_interview.php?id=148587;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2
2019;470;3;55;24;31;124;21;103;42;38;4;10;4;6;17;4;13;6;5;1;45;20;25;107;17;90;36;33;3;0.176021903;0.267030321;-0.091008418;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2019;470;4;58;17;41;75;15;60;42;21;21;11;1;10;NA;NA;NA;4;4;0;47;16;31;NA;NA;NA;38;17;21;0.330209692;0.762598793;-0.432389101;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2020;23;0;130;55;75;213;73;140;104;58;46;18;7;11;22;7;15;12;6;6;112;48;64;191;66;125;92;52;40;0.103352669;0.131561613;-0.028208944;http://www.asapsports.com/show_interview.php?id=158318;R;220;23;8793;Woods, Tiger;Memorial Tournament;Muirfield Village GC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24
2020;23;1;37;13;24;51;4;47;20;8;12;12;2;10;18;0;18;8;3;5;25;11;14;33;4;29;12;5;7;0.089775326;0.254563433;-0.164788106;http://www.asapsports.com/show_interview.php?id=158333;R;465;23;8793;Woods, Tiger;the Memorial Tournament presented by Nationwide;Muirfield Village GC;NA;2;12;10;71;18;3;4;23;20;23;29;5;97;5;17;NA;NA;NA;NA;0;0;0;0;9471585;524;14;11
2020;23;2;33;18;15;76;31;45;23;11;12;18;3;15;35;5;30;11;1;10;15;15;0;41;26;15;12;10;2;0.062311062;0.163946672;-0.10163561;http://www.asapsports.com/show_interview.php?id=158353;R;465;23;8793;Woods, Tiger;the Memorial Tournament presented by Nationwide;Muirfield Village GC;NA;3;18;15;76;64;6;3;61;101;51;111;76;81;12;63;46;7;NA;NA;0;0;0;0;9471585;524;14;15
2020;23;3;34;11;23;49;18;31;11;9;2;5;1;4;3;1;2;2;1;1;29;10;19;46;17;29;9;8;1;0.201091795;0.077101073;0.123990722;http://www.asapsports.com/show_interview.php?id=158374;R;465;23;8793;Woods, Tiger;the Memorial Tournament presented by Nationwide;Muirfield Village GC;NA;1;5;4;71;37;3;4;15;13;22;22;25;27;14;36;-27;2;NA;NA;0;0;0;0;9471585;524;14;7
2020;23;4;28;9;19;41;10;31;17;7;10;8;1;7;5;1;4;2;1;1;20;8;12;36;9;27;15;6;9;0.161980688;0.215559314;-0.053578626;http://www.asapsports.com/show_interview.php?id=158385;R;465;23;8793;Woods, Tiger;the Memorial Tournament presented by Nationwide;Muirfield Village GC;NA;1;8;7;76;40;6;3;12;41;50;4;16;52;15;39;3;1;NA;NA;0;0;0;0;9471585;524;14;9
2020;27;1;29;9;20;38;10;28;24;10;14;4;1;3;4;0;4;2;0;2;25;8;17;34;10;24;22;10;12;0.16242606;-0.047091843;0.209517904;http://www.asapsports.com/show_interview.php?id=158952;R;500;700;8793;Woods, Tiger;THE NORTHERN TRUST;TPC Boston;NA;1;4;3;68;30;2;5;25;33;90;115;22;85;4;29;NA;NA;NA;NA;0;0;0;0;9599275;676;20;7
