Tour,Tournament_Year,Tournament_Order,Permanent_Tournament_Number,Course_Number,Player_Number,Player_Name,Round_Number,Event_Name,Course_Name,Interview_Text,Number_Of_Answers,Link,Response_Negative,Response_Positive,Response_Sentiment,Round_Score,End_of_Round_Pos_numeric_,Total_Holes_Over_Par,Birdies,Birdies_Rank,Bogey_Avoidance_Rank,Driving_Distance_Rank,Driving_Accuracy_Rank,GIR_Rank,Scrambling_Rank,Distance_to_leader_strokes,Distance_to_leader_ranks,Ranks_gained,Strokes_gained_v_a_v_Leader,Distance_to_runner_up_strokes_,Strokes_gained_v_a_v_Runner_up,Minor_Injury,Major_injury_surgery,Personal_issues,Major,Prize_Money,SoF,OWGR,fullart_bing_positive,fullart_bing_negative,fullart_bing_sentiment,fullart_afinn_positive,fullart_afinn_negative,fullart_afinn_sentiment,fullart_nrc_positive,fullart_nrc_negative,fullart_nrc_sentiment,resp_bing_positive,resp_bing_negative,resp_bing_sentiment,resp_afinn_positive,resp_afinn_negative,resp_afinn_sentiment,resp_nrc_positive,resp_nrc_negative,resp_nrc_sentiment,quest_bing_positive,quest_bing_negative,quest_bing_sentiment,quest_afinn_positive,quest_afinn_negative,quest_afinn_sentiment,quest_nrc_positive,quest_nrc_negative,quest_nrc_sentiment,sentimentr_fullart,sentimentr_resp,sentimentr_quest
R,2013,200,11,11,8793,"Woods, Tiger",3,THE PLAYERS Championship,TPC Sawgrass,NA,13,http://www.asapsports.com/show_interview.php?id=88947,2,14,12,71,1,1,2,57,1,20,43,2,1,0,0,-1,-1,0,NA,1,0,0,0,9627679.999999994,749,1,23,8,15,28,7,21,17,13,4,14,2,12,14,1,13,10,5,5,9,6,3,14,6,8,7,8,-1,0.0513293220976469,0.45273846455309524,-0.40140914245544834
R,2013,200,11,11,8793,"Woods, Tiger",4,THE PLAYERS Championship,TPC Sawgrass,NA,7,http://www.asapsports.com/show_interview.php?id=88972,0,10,10,70,1,2,5,11,9,9,9,14,27,0,0,0,0,2,2,1,0,0,0,9627679.999999994,749,1,13,3,10,19,5,14,9,4,5,10,0,10,12,-0,12,6,2,4,3,3,0,7,5,2,3,2,1,0.1563374966132328,0.5736233771403005,-0.4172858805270677
R,2013,160,14,14,8793,"Woods, Tiger",1,Masters Tournament,Augusta National GC,NA,11,http://www.asapsports.com/show_interview.php?id=88378,8,26,18,70,13,1,3,41,3,28,31,10,6,4,12,NA,NA,NA,NA,0,0,0,1,7832801,716,1,37,14,23,50,22,28,31,27,4,26,8,18,37,12,25,18,12,6,11,6,5,13,10,3,13,15,-2,0.106994541368711,0.5040250361970148,-0.39703049482830377
R,2013,160,14,14,8793,"Woods, Tiger",2,Masters Tournament,Augusta National GC,NA,7,http://www.asapsports.com/show_interview.php?id=88442,7,11,4,73,19,2,3,25,4,29,54,50,1,5,18,6,1,NA,NA,0,0,0,1,7832801,716,1,34,20,14,46,25,21,19,26,-7,11,7,4,19,4,15,6,4,2,23,13,10,27,21,6,13,22,-9,0.03984054421548778,0.021380899352993955,0.018459644862493824
R,2013,160,14,14,8793,"Woods, Tiger",3,Masters Tournament,Augusta National GC,NA,7,http://www.asapsports.com/show_interview.php?id=88462,1,11,10,70,7,3,5,7,11,8,50,25,23,4,6,-12,-1,NA,NA,0,0,0,1,7832801,716,1,13,1,12,22,5,17,12,5,7,11,1,10,14,1,13,9,2,7,2,0,2,8,4,4,3,3,0,0.14579008264746562,0.5302727498082371,-0.3844826671607715
R,2013,160,14,14,8793,"Woods, Tiger",4,Masters Tournament,Augusta National GC,NA,5,http://www.asapsports.com/show_interview.php?id=88498,7,8,1,70,4,2,4,22,6,12,49,7,3,4,3,-3,0,NA,NA,0,0,0,1,7832801,716,1,11,7,4,19,7,12,3,3,0,8,7,1,13,7,6,2,3,-1,3,0,3,6,0,6,1,0,1,-0.004914279536653208,-0.04685212856658181,0.0419378490299286
R,2013,230,23,23,8793,"Woods, Tiger",1,the Memorial Tournament presented by Nationwide Insurance,Muirfield Village GC,NA,14,http://www.asapsports.com/show_interview.php?id=89483,9,19,10,71,27,4,5,16,46,18,15,16,109,6,26,NA,NA,NA,NA,0,0,0,0,6236456.000000003,570,1,32,11,21,50,16,34,31,21,10,19,9,10,35,12,23,23,17,6,13,2,11,15,4,11,8,4,4,0.11195678973114995,0.27332121108798896,-0.161364421356839
R,2013,230,23,23,8793,"Woods, Tiger",2,the Memorial Tournament presented by Nationwide Insurance,Muirfield Village GC,NA,11,http://www.asapsports.com/show_interview.php?id=89526,11,22,11,74,43,3,2,73,20,44,2,69,27,10,42,16,4,NA,NA,0,0,0,0,6236456.000000003,570,1,31,18,13,48,22,26,10,12,-2,22,11,11,34,16,18,10,10,0,9,7,2,14,6,8,0,2,-2,0.07894885058029769,0.5680405679741605,-0.4890917173938628
R,2013,230,23,23,8793,"Woods, Tiger",3,the Memorial Tournament presented by Nationwide Insurance,Muirfield Village GC,NA,3,http://www.asapsports.com/show_interview.php?id=89556,6,2,-4,79,69,6,3,29,58,22,33,59,61,16,68,26,6,NA,NA,0,0,0,0,6236456.000000003,570,1,7,10,-3,6,17,-11,0,10,-10,2,6,-4,0,10,-10,0,5,-5,5,4,1,6,7,-1,0,5,-5,-0.0292378401720465,-0.27002109622224574,0.24078325605019923
R,2013,230,23,23,8793,"Woods, Tiger",4,the Memorial Tournament presented by Nationwide Insurance,Muirfield Village GC,NA,9,http://www.asapsports.com/show_interview.php?id=89598,7,9,2,72,65,3,5,9,26,22,6,8,53,20,64,-4,4,NA,NA,0,0,0,0,6236456.000000003,570,1,11,14,-3,25,29,-4,9,16,-7,9,7,2,14,15,-1,3,8,-5,2,7,-5,11,14,-3,6,8,-2,0.01696121452983873,0.2342681333512668,-0.21730691882142808
R,2013,250,26,555,8793,"Woods, Tiger",1,U.S. Open,Merion GC,NA,2,http://www.asapsports.com/show_interview.php?id=89942,1,1,0,73,46,6,3,25,81,7,25,27,88,6,45,NA,NA,NA,NA,1,0,0,1,7846000,763,1,2,1,1,6,4,2,1,1,0,1,1,0,2,3,-1,1,1,0,1,0,1,4,1,3,0,0,0,0.036372746360534385,0.03500700210070024,0.0013657442598341424
R,2013,250,26,555,8793,"Woods, Tiger",2,U.S. Open,Merion GC,NA,6,http://www.asapsports.com/show_interview.php?id=89973,5,5,0,70,13,3,3,18,15,12,33,49,26,4,12,-33,-2,NA,NA,1,0,0,1,7846000,763,1,14,15,-1,20,19,1,10,14,-4,5,5,0,10,13,-3,5,7,-2,9,10,-1,10,6,4,5,7,-2,0.013508872067990911,0.05155066696336543,-0.03804179489537452
R,2013,250,26,555,8793,"Woods, Tiger",3,U.S. Open,Merion GC,NA,11,http://www.asapsports.com/show_interview.php?id=90052,8,18,10,76,31,7,1,52,57,20,1,12,67,10,30,18,6,NA,NA,1,0,0,1,7846000,763,1,49,20,29,51,35,16,25,28,-3,18,8,10,17,14,3,7,9,-2,31,12,19,34,21,13,18,19,-1,0.04766231052366903,0.27699397776271995,-0.2293316672390509
R,2013,250,26,555,8793,"Woods, Tiger",4,U.S. Open,Merion GC,NA,11,http://www.asapsports.com/show_interview.php?id=90094,20,17,-3,74,32,5,3,12,23,25,59,22,57,12,31,1,2,NA,NA,1,0,0,1,7846000,763,1,26,16,10,31,12,19,16,16,0,17,20,-3,18,11,7,14,8,6,9,-4,13,13,1,12,2,8,-6,0.022937676425926763,0.3705928436896636,-0.34765516726373685
R,2013,370,27,762,8793,"Woods, Tiger",1,The Barclays,Liberty National GC,NA,10,http://www.asapsports.com/show_interview.php?id=91968,12,9,-3,67,7,0,4,39,1,17,49,18,1,3,6,NA,NA,NA,NA,1,0,0,0,8062400,676,1,28,17,11,43,25,18,20,12,8,9,12,-3,10,18,-8,3,10,-7,19,5,14,33,7,26,17,2,15,0.05432367159799549,-0.1634845078707016,0.21780817946869707
R,2013,370,27,762,8793,"Woods, Tiger",2,The Barclays,Liberty National GC,NA,6,http://www.asapsports.com/show_interview.php?id=92010,2,3,1,69,8,3,5,21,49,35,82,90,45,5,7,1,2,NA,NA,1,0,0,0,8062400,676,1,5,5,0,8,8,0,3,6,-3,3,2,1,3,1,2,2,3,-1,2,3,-1,5,7,-2,1,3,-2,0.06609444788554622,0.08444833769311529,-0.018353889807569065
R,2013,370,27,762,8793,"Woods, Tiger",3,The Barclays,Liberty National GC,NA,12,http://www.asapsports.com/show_interview.php?id=92031,10,18,8,69,4,3,5,6,18,30,1,9,10,4,3,-4,-1,NA,NA,1,0,0,0,8062400,676,1,30,11,19,75,7,68,26,9,17,18,10,8,52,2,50,11,5,6,12,1,11,23,5,18,15,4,11,0.10560569578020712,0.3887335867310471,-0.28312789095083996
R,2013,370,27,762,8793,"Woods, Tiger",4,The Barclays,Liberty National GC,NA,5,http://www.asapsports.com/show_interview.php?id=92069,0,7,7,69,2,3,5,8,22,44,27,24,36,1,1,-2,-3,NA,NA,1,0,0,0,8062400,676,1,14,2,12,30,-0,30,10,9,1,7,0,7,17,-0,17,5,5,0,7,2,5,13,0,13,5,4,1,0.05964106699963361,0.2103823050679745,-0.1507412380683409
R,2013,390,28,789,8793,"Woods, Tiger",1,BMW Championship,Conway Farms GC,NA,6,http://www.asapsports.com/show_interview.php?id=92529,5,9,4,66,3,2,7,3,9,8,19,2,1,3,2,NA,NA,NA,NA,0,0,0,0,8000000,625,1,13,9,4,20,14,6,12,5,7,9,5,4,7,10,-3,3,4,-1,4,4,0,13,4,9,9,1,8,-0.046264383191557706,0.04454424175675472,-0.09080862494831243
R,2013,390,28,789,8793,"Woods, Tiger",2,BMW Championship,Conway Farms GC,NA,NA,NA,NA,NA,NA,72,13,4,6,4,39,5,21,39,33,7,12,10,4,NA,NA,0,0,0,0,8000000,625,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2013,390,28,789,8793,"Woods, Tiger",3,BMW Championship,Conway Farms GC,NA,17,http://www.asapsports.com/show_interview.php?id=92611,9,23,14,66,5,2,7,2,16,6,3,25,30,4,4,-8,-3,NA,NA,0,0,0,0,8000000,625,1,33,17,16,60,27,33,19,28,-9,23,9,14,42,13,29,11,10,1,10,8,2,18,14,4,8,18,-10,0.05110117154004986,0.256656324844035,-0.20555515330398513
R,2013,390,28,789,8793,"Woods, Tiger",4,BMW Championship,Conway Farms GC,NA,12,http://www.asapsports.com/show_interview.php?id=92648,1,25,24,71,11,3,3,37,28,8,1,11,14,7,10,6,3,NA,NA,0,0,0,0,8000000,625,1,43,8,35,90,15,75,21,14,7,25,1,24,46,4,42,11,5,6,18,7,11,44,11,33,10,9,1,0.14948061066055546,0.9367299901242884,-0.787249379463733
R,2013,350,33,558,8793,"Woods, Tiger",1,PGA Championship,Oak Hill CC,NA,15,http://www.asapsports.com/show_interview.php?id=91578,13,23,10,71,50,2,2,82,10,82,24,121,12,6,49,NA,NA,NA,NA,1,0,0,1,7738999.89,841,1,27,25,2,45,24,21,24,29,-5,23,13,10,34,20,14,19,16,3,4,12,-8,11,4,7,5,13,-8,-0.04846107397013658,0.3316320443416538,-0.3800931183117904
R,2013,350,33,558,8793,"Woods, Tiger",2,PGA Championship,Oak Hill CC,NA,8,http://www.asapsports.com/show_interview.php?id=91652,4,8,4,70,38,4,4,22,61,102,89,15,96,10,37,-12,4,NA,NA,1,0,0,1,7738999.89,841,1,13,11,2,28,19,9,16,14,2,8,4,4,18,11,7,12,7,5,5,7,-2,10,8,2,4,7,-3,-0.03921221362340719,0.30266149788317137,-0.3418737115065786
R,2013,350,33,558,8793,"Woods, Tiger",3,PGA Championship,Oak Hill CC,NA,8,http://www.asapsports.com/show_interview.php?id=91676,6,13,7,73,48,4,1,62,26,59,71,26,39,13,47,10,3,NA,NA,1,0,0,1,7738999.89,841,1,24,16,8,29,10,19,10,14,-4,13,6,7,20,6,14,8,6,2,11,10,1,9,4,5,2,8,-6,-0.08866521332806007,0.6181124539922707,-0.7067776673203308
R,2013,350,33,558,8793,"Woods, Tiger",4,PGA Championship,Oak Hill CC,NA,16,http://www.asapsports.com/show_interview.php?id=91699,7,29,22,70,40,2,3,36,4,68,69,20,12,14,39,-8,1,NA,NA,1,0,0,1,7738999.89,841,1,55,22,33,94,16,78,20,30,-10,29,7,22,44,15,29,10,13,-3,26,15,11,50,1,49,10,17,-7,0.04846653593171413,0.6136021772366423,-0.5651356413049282
R,2013,400,60,688,8793,"Woods, Tiger",1,TOUR Championship by Coca-Cola,East Lake GC,NA,NA,NA,NA,NA,NA,73,29,3,NA,30,17,11,14,19,12,9,28,NA,NA,NA,NA,0,0,0,0,8000000,435,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2013,400,60,688,8793,"Woods, Tiger",2,TOUR Championship by Coca-Cola,East Lake GC,NA,20,http://www.asapsports.com/show_interview.php?id=92697,20,11,-9,71,26,3,5,4,14,29,25,15,16,14,25,-3,5,NA,NA,0,0,0,0,8000000,435,1,28,27,1,51,38,13,23,27,-4,11,20,-9,31,29,2,8,14,-6,17,7,10,20,9,11,15,13,2,-0.007746361327412689,-0.06090706061217295,0.05316069928476026
R,2013,400,60,688,8793,"Woods, Tiger",3,TOUR Championship by Coca-Cola,East Lake GC,NA,10,http://www.asapsports.com/show_interview.php?id=92707,5,20,15,69,26,1,2,19,2,23,26,21,3,14,25,0,0,NA,NA,0,0,0,0,8000000,435,1,47,7,40,92,18,74,28,13,15,20,5,15,31,13,18,12,11,1,27,2,25,61,5,56,16,2,14,0.1782413974644529,0.35875290963129336,-0.18051151216684047
R,2013,400,60,688,8793,"Woods, Tiger",4,TOUR Championship by Coca-Cola,East Lake GC,NA,14,http://www.asapsports.com/show_interview.php?id=92732,2,29,27,67,22,2,5,9,12,23,17,19,12,13,21,-4,-1,NA,NA,0,0,0,0,8000000,435,1,59,8,51,137,9,128,37,6,31,29,2,27,47,-0,47,16,1,15,30,6,24,90,9,81,21,5,16,0.16144864880564397,0.6984925769255392,-0.5370439281198953
R,2013,310,100,542,8793,"Woods, Tiger",1,The Open Championship,Muirfield,NA,14,http://www.asapsports.com/show_interview.php?id=91096,3,10,7,69,9,3,5,8,15,137,33,56,14,3,8,NA,NA,NA,NA,1,0,0,1,7720332.869999992,806,1,49,27,22,86,19,67,30,22,8,10,3,7,18,-0,18,5,2,3,39,24,15,68,19,49,25,20,5,0.1370745766840598,0.24335086044644882,-0.10627628376238901
R,2013,310,100,542,8793,"Woods, Tiger",2,The Open Championship,Muirfield,NA,18,http://www.asapsports.com/show_interview.php?id=91116,3,11,8,71,2,3,3,24,11,129,5,23,4,1,1,-7,-2,NA,NA,1,0,0,1,7720332.869999992,806,1,37,18,19,68,22,46,37,19,18,11,3,8,17,3,14,11,5,6,26,15,11,51,19,32,26,14,12,0.11665729235345272,0.19206529942201286,-0.07540800706856014
R,2013,310,100,542,8793,"Woods, Tiger",3,The Open Championship,Muirfield,NA,12,http://www.asapsports.com/show_interview.php?id=91169,1,6,5,72,2,3,2,37,12,18,1,5,71,2,1,0,1,NA,NA,1,0,0,1,7720332.869999992,806,1,49,17,32,102,20,82,28,25,3,6,1,5,9,-0,9,5,2,3,43,16,27,93,20,73,23,23,0,0.11376933651837481,0.09981336478199736,0.013955971736377457
R,2013,310,100,542,8793,"Woods, Tiger",4,The Open Championship,Muirfield,NA,14,http://www.asapsports.com/show_interview.php?id=91197,3,6,3,74,6,6,3,17,65,70,21,20,65,5,5,4,3,NA,NA,1,0,0,1,7720332.869999992,806,1,43,26,17,76,25,51,22,31,-9,6,3,3,15,4,11,2,1,1,37,23,14,61,21,40,20,30,-10,0.09631164264758806,0.19953305022067752,-0.10322140757308947
R,2013,110,473,8,8793,"Woods, Tiger",1,World Golf Championships-Cadillac Championship,TPC Blue Monster at Doral,NA,15,http://www.asapsports.com/show_interview.php?id=87013,7,18,11,66,1,3,9,1,39,27,35,14,41,0,0,NA,NA,0,NA,0,0,0,0,8705000,719,2,64,20,44,129,30,99,46,28,18,18,7,11,34,14,20,8,8,0,46,13,33,95,16,79,38,20,18,0.1280925147206134,0.525397113384092,-0.3973045986634786
R,2013,110,473,8,8793,"Woods, Tiger",2,World Golf Championships-Cadillac Championship,TPC Blue Monster at Doral,NA,19,http://www.asapsports.com/show_interview.php?id=87108,3,36,33,65,1,1,8,1,8,20,17,3,33,0,0,0,0,2,2,0,0,0,0,8705000,719,2,103,15,88,147,30,117,71,37,34,36,3,33,57,4,53,30,12,18,67,12,55,90,26,64,41,25,16,0.18474420087690185,0.7839832880894406,-0.5992390872125388
R,2013,110,473,8,8793,"Woods, Tiger",3,World Golf Championships-Cadillac Championship,TPC Blue Monster at Doral,NA,14,http://www.asapsports.com/show_interview.php?id=87177,17,37,20,67,1,2,7,1,12,33,39,16,27,0,0,0,0,4,2,0,0,0,0,8705000,719,2,75,37,38,138,61,77,54,30,24,37,17,20,63,19,44,24,15,9,38,20,18,75,42,33,30,15,15,0.14131391910149868,0.3591271315660956,-0.21781321246459692
R,2013,110,473,8,8793,"Woods, Tiger",4,World Golf Championships-Cadillac Championship,TPC Blue Monster at Doral,NA,21,http://www.asapsports.com/show_interview.php?id=87243,10,50,40,71,1,2,3,22,13,9,25,31,19,0,0,0,0,2,-2,0,0,0,0,8705000,719,2,154,23,131,322,29,293,90,35,55,50,10,40,97,12,85,26,10,16,104,13,91,225,17,208,64,25,39,0.23649606700092352,1.0125271369220539,-0.7760310699211304
R,2013,340,476,36,8793,"Woods, Tiger",1,World Golf Championships-Bridgestone Invitational,Firestone CC (South),NA,11,http://www.asapsports.com/show_interview.php?id=91408,4,26,22,66,3,2,6,2,12,8,6,1,73,2,2,NA,NA,NA,NA,1,0,0,0,8709000,712,1,55,12,43,87,16,71,39,21,18,26,4,22,42,4,38,19,6,13,29,8,21,45,12,33,20,15,5,0.20751424774848576,0.948751026957993,-0.7412367792095071
R,2013,340,476,36,8793,"Woods, Tiger",2,World Golf Championships-Bridgestone Invitational,Firestone CC (South),NA,22,http://www.asapsports.com/show_interview.php?id=91434,10,46,36,61,1,0,7,1,1,2,12,15,1,0,0,-2,-2,7,NA,1,0,0,0,8709000,712,1,114,28,86,266,63,203,88,73,15,46,10,36,104,29,75,29,23,6,68,18,50,162,34,128,59,50,9,0.1460740117899879,0.6179050405415363,-0.47183102875154836
R,2013,340,476,36,8793,"Woods, Tiger",3,World Golf Championships-Bridgestone Invitational,Firestone CC (South),NA,9,http://www.asapsports.com/show_interview.php?id=91463,4,21,17,68,1,3,5,4,18,17,33,49,26,0,0,0,0,7,0,1,0,0,0,8709000,712,1,57,28,29,102,44,58,49,38,11,21,4,17,40,2,38,16,8,8,36,24,12,62,42,20,33,30,3,0.06849851862617212,0.7413413225510495,-0.6728428039248773
R,2013,340,476,36,8793,"Woods, Tiger",4,World Golf Championships-Bridgestone Invitational,Firestone CC (South),NA,18,http://www.asapsports.com/show_interview.php?id=91489,7,43,36,70,1,1,1,63,2,15,26,1,1,0,0,0,0,7,0,1,0,0,0,8709000,712,1,127,19,108,254,27,227,101,27,74,43,7,36,78,10,68,32,10,22,84,12,72,176,17,159,69,17,52,0.24828230361837092,1.2370968588341973,-0.9888145552158264
R,2013,380,505,700,8793,"Woods, Tiger",1,Deutsche Bank Championship,TPC Boston,NA,13,http://www.asapsports.com/show_interview.php?id=92158,5,26,21,68,34,1,4,41,8,31,67,27,27,5,33,NA,NA,NA,NA,0,0,0,0,8092640.000000001,683,1,31,9,22,54,16,38,24,16,8,26,5,21,39,14,25,16,12,4,5,4,1,15,2,13,8,4,4,0.1344641304672903,0.7012444445963786,-0.5667803141290882
R,2013,380,505,700,8793,"Woods, Tiger",2,Deutsche Bank Championship,TPC Boston,NA,18,http://www.asapsports.com/show_interview.php?id=92199,20,28,8,67,20,1,5,18,13,13,29,1,66,6,19,-14,1,NA,NA,0,0,0,0,8092640.000000001,683,1,36,28,8,75,39,36,21,33,-12,28,20,8,45,30,15,12,24,-12,8,8,0,30,9,21,9,9,0,0.006346807906988457,0.09410714802003538,-0.08776034011304693
R,2013,380,505,700,8793,"Woods, Tiger",3,Deutsche Bank Championship,TPC Boston,NA,3,http://www.asapsports.com/show_interview.php?id=92230,5,5,0,72,47,4,3,52,68,15,72,50,72,13,46,27,7,NA,NA,0,0,0,0,8092640.000000001,683,1,3,6,-3,1,10,-9,1,6,-5,5,5,0,1,10,-9,0,6,-6,-2,1,-3,0,0,0,1,0,1,-0.016815751578675653,0.2842822425735082,-0.30109799415218386
R,2013,380,505,700,8793,"Woods, Tiger",4,Deutsche Bank Championship,TPC Boston,NA,5,http://www.asapsports.com/show_interview.php?id=92258,2,10,8,73,65,4,2,60,60,5,49,67,48,18,64,18,5,NA,NA,0,0,0,0,8092640.000000001,683,1,9,6,3,10,2,8,8,6,2,10,2,8,11,2,9,8,3,5,-1,4,-5,-1,0,-1,0,3,-3,0.1981831185933466,0.7329810751612231,-0.5347979565678765
R,2014,140,4,4,8793,"Woods, Tiger",1,Farmers Insurance Open,Torrey Pines GC (South),NA,NA,NA,NA,NA,NA,72,63,2,2,104,27,104,66,82,35,8,62,NA,NA,NA,NA,0,0,0,0,6236884,340,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2014,140,4,104,8793,"Woods, Tiger",2,Farmers Insurance Open,Torrey Pines (North),NA,NA,NA,NA,NA,NA,71,50,1,2,94,11,35,130,72,1,9,49,-13,1,NA,NA,0,0,0,0,6236884,340,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2014,140,4,4,8793,"Woods, Tiger",3,Farmers Insurance Open,Torrey Pines GC (South),NA,NA,NA,NA,NA,NA,79,80,9,4,12,80,46,49,73,71,14,79,30,5,NA,NA,0,0,0,0,6236884,340,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,2014,190,10,734,8793,"Woods, Tiger",1,The Honda Classic,PGA National (Champion),NA,42,http://www.asapsports.com/show_interview.php?id=96415,6,37,31,71,81,3,3,48,62,34,82,38,51,8,80,NA,NA,NA,NA,1,0,0,0,6090600,455,1,61,11,50,100,4,96,46,14,32,37,6,31,82,4,78,30,11,19,24,5,19,18,0,18,16,3,13,0.15120893640482017,0.8041078422875587,-0.6528989058827386
R,2014,190,10,734,8793,"Woods, Tiger",2,The Honda Classic,PGA National (Champion),NA,8,http://www.asapsports.com/show_interview.php?id=96438,3,26,23,69,66,2,3,56,24,30,11,102,30,11,65,-15,3,NA,NA,1,0,0,0,6090600,455,1,29,12,17,58,20,38,27,25,2,26,3,23,45,11,34,18,15,3,3,9,-6,13,9,4,9,10,-1,-0.041345286798664366,0.5664062854424192,-0.6077515722410836
R,2014,190,10,734,8793,"Woods, Tiger",3,The Honda Classic,PGA National (Champion),NA,14,http://www.asapsports.com/show_interview.php?id=96486,5,35,30,65,17,2,7,1,15,29,63,38,18,7,16,-49,-4,NA,NA,1,0,0,0,6090600,455,1,48,11,37,72,13,59,20,16,4,35,5,30,50,3,47,9,13,-4,13,6,7,22,10,12,11,3,8,0.12500660895512505,0.46122091718191893,-0.3362143082267939
R,2014,440,33,671,8793,"Woods, Tiger",1,PGA Championship,Valhalla GC,NA,17,http://www.asapsports.com/show_interview.php?id=101613,5,22,17,74,109,4,1,127,78,56,98,84,86,9,108,NA,NA,NA,NA,0,0,0,1,9678999.999999996,819,10,34,21,13,57,14,43,20,37,-17,22,5,17,35,3,32,12,8,4,12,16,-4,22,11,11,8,29,-21,-0.010972440010137965,0.5160572395022427,-0.5270296795123807
R,2014,440,33,671,8793,"Woods, Tiger",2,PGA Championship,Valhalla GC,NA,20,http://www.asapsports.com/show_interview.php?id=101704,10,11,1,74,117,4,2,90,81,32,72,126,61,15,116,8,6,NA,NA,0,0,0,1,9678999.999999996,819,10,31,27,4,70,26,44,23,23,0,11,10,1,22,14,8,8,11,-3,20,17,3,48,12,36,15,12,3,-0.048892800806042906,0.23376912495728125,-0.28266192576332416
R,2014,400,100,724,8793,"Woods, Tiger",1,The Open Championship,Royal Liverpool GC,NA,25,http://www.asapsports.com/show_interview.php?id=101095,2,12,10,69,10,3,6,3,42,90,33,11,73,3,9,NA,NA,NA,NA,0,0,0,1,8686367.750000007,828,7,57,29,28,106,29,77,36,44,-8,12,2,10,22,1,21,6,2,4,45,27,18,84,28,56,30,42,-12,0.0512701909385515,0.2316304129903287,-0.18036022205177718
R,2014,400,100,724,8793,"Woods, Tiger",2,The Open Championship,Royal Liverpool GC,NA,9,http://www.asapsports.com/show_interview.php?id=101113,0,4,4,77,56,3,1,126,27,15,52,49,54,14,55,46,11,NA,NA,0,0,0,1,8686367.750000007,828,7,26,14,12,53,13,40,19,10,9,4,0,4,11,-0,11,3,1,2,22,14,8,42,13,29,16,9,7,0.07150950626914354,0.12959488525265478,-0.05808537898351124
R,2014,400,100,724,8793,"Woods, Tiger",3,The Open Championship,Royal Liverpool GC,NA,4,http://www.asapsports.com/show_interview.php?id=101165,2,0,-2,73,58,3,5,9,33,22,26,29,36,19,57,2,5,NA,NA,0,0,0,1,8686367.750000007,828,7,6,10,-4,22,10,12,8,3,5,0,2,-2,2,3,-1,3,0,3,6,8,-2,20,7,13,5,3,2,-0.0878254070725607,0.013633937007138594,-0.1014593440796993
R,2014,400,100,724,8793,"Woods, Tiger",4,The Open Championship,Royal Liverpool GC,NA,13,http://www.asapsports.com/show_interview.php?id=101195,1,9,8,75,69,5,3,50,62,31,15,41,64,23,68,11,4,NA,NA,0,0,0,1,8686367.750000007,828,7,50,22,28,72,28,44,30,24,6,9,1,8,13,-0,13,4,0,4,41,21,20,59,28,31,26,24,2,0.03103527391203905,0.246889732453545,-0.21585445854150595
R,2014,370,471,24,8793,"Woods, Tiger",1,Quicken Loans National,Congressional CC (Blue),NA,12,http://www.asapsports.com/show_interview.php?id=100430,3,6,3,74,83,7,4,12,114,55,28,79,118,8,82,NA,NA,NA,NA,0,1,0,0,6563050.000000001,274,5,35,28,7,58,26,32,24,26,-2,6,3,3,16,4,12,5,6,-1,29,25,4,42,22,20,19,20,-1,0.05363279224107931,0.03152836083894977,0.02210443140212954
R,2014,370,471,24,8793,"Woods, Tiger",2,Quicken Loans National,Congressional CC (Blue),NA,10,http://www.asapsports.com/show_interview.php?id=100505,4,11,7,75,103,6,3,55,95,40,76,82,106,13,102,20,5,NA,NA,0,1,0,0,6563050.000000001,274,5,44,29,15,66,52,14,17,31,-14,11,4,7,15,9,6,2,7,-5,33,25,8,51,43,8,15,24,-9,0.06916743936188699,0.11635196179546978,-0.04718452243358279
R,2014,210,473,8,8793,"Woods, Tiger",1,World Golf Championships-Cadillac Championship,Trump National Doral,NA,3,http://www.asapsports.com/show_interview.php?id=96588,1,3,2,76,53,6,3,25,54,58,49,30,55,8,52,NA,NA,NA,NA,1,0,0,0,8911500,727,1,7,2,5,10,2,8,5,2,3,3,1,2,8,1,7,2,1,1,4,1,3,2,1,1,3,1,2,0.1293649761312645,0.008838834764831851,0.12052614136643264
